pdf_path,paper_folder,note_slug,is_main_pdf,pdf_role,source_kind,parse_issue
papers/TinyLlama An Open-Source Small Language Model/pic/overview.pdf,TinyLlama An Open-Source Small Language Model,tinyllama-an-open-source-small-language-model,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/TinyLlama An Open-Source Small Language Model/pic/performance_curves.pdf,TinyLlama An Open-Source Small Language Model,tinyllama-an-open-source-small-language-model,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/TinyLlama An Open-Source Small Language Model/pic/tt.pdf,TinyLlama An Open-Source Small Language Model,tinyllama-an-open-source-small-language-model,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Towards General-Purpose In-Context Learning Agents/pdf.pdf,Towards General-Purpose In-Context Learning Agents,towards-general-purpose-in-context-learning-agents,1,main,pdf-only,
papers/Training a Generally Curious Agent/figures/comparison_with_more_base_models.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/curriculum.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/gemma_3_average_success_rate.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/gemma_3_number_of_turns.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/gemma_3_pass_at_4_success_rate.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/generalization.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/generalization_appendix.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/lmrl_gym_guess_my_city.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/lmrl_gym_twenty_questions.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/negative_gradients.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/original_bandit_task.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/paprika-fig1-short.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/paprika-fig1-v2.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/paprika-fig1-v3.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/paprika-fig1-v4.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/paprika-short-v2.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/pass_at_K_gemma_12B.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/pass_at_K_llama_8B.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/relative_improvement_in_average_number_of_turns_appendix.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/relative_improvement_in_average_success_rate_appendix.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/relative_improvement_in_success_rate.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/relative_improvement_in_success_rate_appendix.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/figures/wordle_modified.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,0,auxiliary,pdf+source,
papers/Training a Generally Curious Agent/icml_numpapers.pdf,Training a Generally Curious Agent,training-a-generally-curious-agent,1,main,pdf+source,
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/boyan.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/cartpole/PQ_mean_0_10000.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/cartpole/P_metrics_0.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/cartpole/Q_metrics_0.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/1layer/PQ_mean_1_4000.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/1layer/P_metrics_1.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/1layer/Q_metrics_1.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/1layer/cos_similarity.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/2layers/PQ_mean_1_4000.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/2layers/P_metrics_1.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/2layers/Q_metrics_1.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/2layers/cos_similarity.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/4layers/PQ_mean_1_4000.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning/img/linear/4layers/P_metrics_1.pdf,Transformers Learn Temporal Difference Methods for In-Context Reinforcement Learning,transformers-learn-temporal-difference-methods-for-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
